task,episode_id,state_id,round,persistence_logit,latent_state,remaining_episode_length
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:49,49,5.02975041827262,0.018480917225889015,50
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:50,50,5.887509570276173,0.5878458666174322,49
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:51,51,4.1949361996449746,0.0678162813135132,48
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:52,52,5.762509570276173,0.6371812307050564,47
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:53,53,4.1949361996449746,0.11715164540113737,46
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:54,54,5.887509570276173,0.6865165947926806,45
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:55,55,4.54858735157374,0.16648700948876155,44
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:56,56,4.561967589003199,0.19115469153257364,43
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:57,57,4.54858735157374,0.21582237357638573,42
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:58,58,4.542999079229087,0.24049005562019782,41
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:59,59,6.011047744848593,0.8098550050117408,40
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:60,60,5.514163456931506,0.8345226870555529,39
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:61,61,5.52975041827262,0.31449310175163386,38
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:62,62,6.261047744848593,0.8838580511431771,37
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:63,63,5.2880413716877825,0.36382846583925804,36
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:64,64,5.04858735157374,0.38849614788307013,35
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:65,65,4.7880413716877825,0.4131638299268822,34
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:66,66,5.886047744848593,0.9825287793184254,33
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:67,67,5.512509570276173,1.0071964613622375,32
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:68,68,5.401300195186874,0.4871668760583185,31
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:69,69,6.011047744848593,1.0565318254498617,30
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:70,70,5.15864569998304,0.5365022401459425,29
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:71,71,4.429882179158078,0.5611699221897546,28
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:72,72,6.012509570276173,1.1305348715812977,27
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:73,73,5.17358735157374,0.6105052862773788,26
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:74,74,4.811967589003199,0.6351729683211909,25
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:75,75,6.136047744848593,1.204537917712734,24
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:76,76,5.417999079229087,0.684508332408815,23
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:77,77,5.17358735157374,0.7091760144526271,22
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:78,78,5.167999079229087,0.7338436964964392,21
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:79,79,5.28364569998304,0.7585113785402513,20
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:80,80,4.917999079229087,0.7831790605840632,19
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:81,81,5.1630413716877825,0.8078467426278753,18
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:82,82,6.016034256080317,1.3772116920194186,17
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:83,83,5.54858735157374,0.8571821067154994,16
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:84,84,5.768149927917811,1.4265470561070428,15
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:85,85,5.292999079229087,0.9065174708031236,14
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:86,86,5.2880413716877825,0.9311851528469357,13
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:87,87,6.262509570276173,1.500550102238479,12
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:88,88,5.887509570276173,1.5252177842822912,11
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:89,89,6.132606094404334,1.5498854663261032,10
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:90,90,6.143149927917811,1.029855881022184,9
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:91,91,5.7880413716877825,1.0545235630659962,8
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:92,92,5.65475041827262,1.0791912451098082,7
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:93,93,5.776300195186874,1.1038589271536203,6
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:94,94,6.636047744848593,1.6732238765451637,5
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:95,95,6.387509570276173,1.6978915585889758,4
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:96,96,6.3817153484891165,1.7225592406327879,3
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:97,97,6.6317153484891165,1.7472269226765995,2
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:98,98,5.9130413716877825,1.2271973373726803,1
bandit,seed-12076-pa-0.35-pb-0.20,seed-12076-pa-0.35-pb-0.20:99,99,5.7880413716877825,1.2518650194164924,0
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:0,0,4.203889734292549,-1.0255855417872326,7
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:1,1,3.8490769841801082,-1.2187967666825128,6
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:2,2,4.350412651601648,-0.6494318172909697,5
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:3,3,2.7731232641398407,-1.1694614025948888,4
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:4,4,1.2575990353171704,-1.1447937205510768,3
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:5,5,3.3132616875182244,-0.5754287711595336,2
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:6,6,2.4287006782765204,-1.0954583564634526,1
bandit,seed-12077-pa-0.20-pb-0.20,seed-12077-pa-0.20-pb-0.20:7,7,2.1269290813453736,-1.0707906744196405,0
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:0,0,4.203889734292549,-0.8658987043709643,50
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:1,1,3.8490769841801082,-1.0591099292662447,49
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:2,2,2.7139394654749402,-0.48974497987470145,48
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:3,3,2.825939419878843,-0.46507729783088947,47
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:4,4,1.6882616875182244,-0.9851068831348084,46
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:5,5,0.4734445810050545,-0.9604392010909963,45
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:6,6,3.376928011042974,-0.3910742516994532,44
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:7,7,3.017675057605601,-0.3664065696556411,43
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:8,8,3.1128222787715707,-0.341738887611829,42
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:9,9,1.8504126516016477,-0.8617684729157482,41
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:10,10,2.1269290813453736,-0.8371007908719361,40
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:11,11,4.542999079229087,-0.26773584148039287,39
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:12,12,4.186967589003199,-0.24306815943658078,38
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:13,13,3.9382616875182244,-0.7630977447404999,37
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:14,14,4.90864569998304,-0.1937327953489567,36
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:15,15,4.7880413716877825,-0.16906511330514462,35
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:16,16,4.651300195186874,-0.14439743126133253,34
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:17,17,4.77975041827262,-0.11972974921752044,33
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:18,18,4.326413277982752,-0.6397593345214394,32
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:19,19,3.3389394654749402,-0.6150916524776274,31
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:20,20,5.03364569998304,-0.045726703086084286,30
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:21,21,4.42358735157374,-0.021059021042272197,29
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:22,22,4.770541900901097,0.0036086610015398923,28
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:23,23,4.770541900901097,0.02827634304535198,27
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:24,24,4.645541900901097,0.05294402508916407,26
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:25,25,4.401300195186874,0.07761170713297605,25
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:26,26,4.876928011042974,-0.44241787817094297,24
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:27,27,3.929882179158078,-0.4177501961271309,23
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:28,28,3.9235873515737403,-0.3930825140833188,22
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:29,29,4.17358735157374,-0.3684148320395067,21
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:30,30,5.40864569998304,0.20095011735203638,20
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:31,31,4.792999079229087,0.22561779939584847,19
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:32,32,4.892675057605601,-0.29441178590807054,18
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:33,33,5.893149927917811,0.27495316348347265,17
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:34,34,5.273245464372426,0.29962084552728474,16
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:35,35,5.237822278771571,-0.2204087397766344,15
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:36,36,5.773245464372426,0.3489562096149088,14
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:37,37,5.645541900901097,0.3736238916587209,13
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:38,38,5.636047744848593,0.398291573702533,12
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:39,39,6.100206558916746,-0.12173801160138603,11
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:40,40,6.018149927917811,0.44762693779015705,10
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:41,41,5.770541900901097,0.47229461983396914,9
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:42,42,5.850206558916746,-0.047734965469949875,8
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:43,43,6.145541900901097,0.5216299839215933,7
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:44,44,5.667999079229087,0.0016003986176743035,6
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:45,45,5.516034256080317,0.026268080661486393,5
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:46,46,6.02975041827262,0.5956330300530296,4
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:47,47,5.90475041827262,0.6203007120968417,3
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:48,48,6.1949361996449746,0.10027112679292266,2
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:49,49,5.391034256080317,0.12493880883673453,1
bandit,seed-12078-pa-0.65-pb-0.50,seed-12078-pa-0.65-pb-0.50:50,50,5.9130413716877825,0.6943037582282777,0
bandit,seed-12079-pa-0.20-pb-0.35,seed-12079-pa-0.20-pb-0.35:0,0,4.203889734292549,-0.9723565959818098,3
bandit,seed-12079-pa-0.20-pb-0.35,seed-12079-pa-0.20-pb-0.35:1,1,3.8490769841801082,-1.16556782087709,2
bandit,seed-12079-pa-0.20-pb-0.35,seed-12079-pa-0.20-pb-0.35:2,2,1.2575990353171704,-1.140900138833278,1
bandit,seed-12079-pa-0.20-pb-0.35,seed-12079-pa-0.20-pb-0.35:3,3,0.5231232641398407,-1.1162324567894661,0
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:0,0,4.203889734292549,-0.9191276501763871,10
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:1,1,4.42870067827652,-0.5676416077239363,9
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:2,2,0.951413277982752,-0.5429739256801243,8
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:3,3,2.6325990353171704,-1.0630035109840432,7
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:4,4,1.2519290813453736,-1.0383358289402311,6
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:5,5,0.5759394198788428,-1.013668146896419,5
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:6,6,-0.04858672201724801,-0.9890004648526071,4
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:7,7,2.3868710061149017,-0.41963551546106387,3
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:8,8,2.0537006782765204,-0.3949678334172518,2
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:9,9,1.3132616875182244,-0.9149974187211709,1
bandit,seed-12080-pa-0.20-pb-0.50,seed-12080-pa-0.20-pb-0.50:10,10,2.0118710061149017,-0.8903297366773588,0
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:0,0,4.203889734292549,-0.8658987043709643,11
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:1,1,4.42870067827652,-0.5144126619185135,10
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:2,2,3.6368710061149017,-1.0344422472224326,9
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:3,3,4.71393946547494,-0.46507729783088947,8
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:4,4,3.8288897342925488,-0.4404096157870774,7
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:5,5,2.5118710061149017,-0.9604392010909963,6
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:6,6,3.781150136248314,-0.3910742516994532,5
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:7,7,3.1269290813453736,-0.3664065696556411,4
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:8,8,2.7575990353171704,-0.8864361549595601,3
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:9,9,2.8490769841801082,-0.8617684729157482,2
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:10,10,2.075939419878843,-0.8371007908719361,1
bandit,seed-12081-pa-0.65-pb-0.35,seed-12081-pa-0.65-pb-0.35:11,11,0.8490769841801082,-0.812433108828124,0
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:0,0,4.203889734292549,-0.9191276501763871,13
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:1,1,3.8490769841801082,-1.1123388750716674,12
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:2,2,1.2575990353171704,-1.0876711930278553,11
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:3,3,3.92974463538566,-0.5183062436363122,10
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:4,4,3.475206558916746,-0.49363856159250014,9
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:5,5,3.225206558916746,-0.46897087954868805,8
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:6,6,3.4449361996449746,-0.44430319750487596,7
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:7,7,2.406150136248314,-0.964332782808795,6
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:8,8,3.6949361996449746,-0.3949678334172518,5
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:9,9,2.517675057605601,-0.9149974187211709,4
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:10,10,4.03364569998304,-0.3456324693296277,3
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:11,11,3.7880413716877825,-0.3209647872858156,2
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:12,12,2.9639394654749402,-0.8409943725897346,1
bandit,seed-12082-pa-0.50-pb-0.50,seed-12082-pa-0.50-pb-0.50:13,13,1.501928011042974,-0.8163266905459227,0
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:0,0,4.203889734292549,-0.9723565959818098,5
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:1,1,3.0075990353171704,-1.16556782087709,4
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:2,2,2.156150136248314,-0.596202871485547,3
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:3,3,2.3181471805599436,-0.571535189441735,2
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:4,4,1.3037006782765204,-1.091564774745654,1
bandit,seed-12083-pa-0.35-pb-0.35,seed-12083-pa-0.35-pb-0.35:5,5,0.7731232641398407,-1.066897092701842,0
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:0,0,4.203889734292549,-0.8658987043709643,99
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:1,1,3.8490769841801082,-1.0591099292662447,98
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:2,2,4.350412651601648,-0.48974497987470145,97
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:3,3,4.21393946547494,-0.46507729783088947,96
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:4,4,3.2139394654749402,-0.4404096157870774,95
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:5,5,3.5699361996449746,-0.4157419337432653,94
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:6,6,2.8504126516016477,-0.9357715190471843,93
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:7,7,3.436967589003199,-0.3664065696556411,92
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:8,8,3.9179990792290873,-0.341738887611829,91
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:9,9,4.0380413716877825,-0.31707120556801704,90
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:10,10,3.9130413716877825,-0.29240352352420496,89
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:11,11,4.151300195186874,-0.26773584148039287,88
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:12,12,3.90475041827262,-0.24306815943658078,87
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:13,13,3.65475041827262,-0.2184004773927688,86
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:14,14,3.77975041827262,-0.1937327953489567,85
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:15,15,3.90475041827262,-0.16906511330514462,84
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:16,16,3.0699361996449746,-0.6890946986090636,83
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:17,17,4.151300195186874,-0.11972974921752044,82
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:18,18,2.9449361996449746,-0.6397593345214394,81
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:19,19,4.770541900901097,-0.07039438512989632,80
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:20,20,3.6735873515737403,-0.5904239704338154,79
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:21,21,4.645541900901097,-0.021059021042272197,78
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:22,22,3.90475041827262,-0.5410886063461913,77
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:23,23,4.887509570276173,0.02827634304535198,76
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:24,24,4.026300195186874,-0.49175324225856704,75
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:25,25,4.516034256080317,0.07761170713297605,74
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:26,26,4.516034256080317,0.10227938917678814,73
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:27,27,4.512509570276173,0.12694707122060023,72
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:28,28,4.514163456931506,0.15161475326441232,71
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:29,29,4.386047744848593,0.1762824353082244,70
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:30,30,4.509755911000223,0.20095011735203638,69
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:31,31,4.509755911000223,0.22561779939584847,68
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:32,32,4.508614483762177,0.25028548143966056,67
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:33,33,4.633614483762177,0.27495316348347265,66
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:34,34,4.384755911000223,0.29962084552728474,65
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:35,35,4.264163456931506,-0.2204087397766344,64
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:36,36,4.641034256080317,0.3489562096149088,63
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:37,37,4.514163456931506,0.3736238916587209,62
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:38,38,4.634755911000223,0.398291573702533,61
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:39,39,4.514163456931506,-0.12173801160138603,60
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:40,40,4.762509570276173,0.44762693779015705,59
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:41,41,3.8955419009010974,-0.07240264751376196,58
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:42,42,4.886047744848593,0.49696230187778123,57
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:43,43,4.886047744848593,0.5216299839215933,56
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:44,44,5.132606094404334,0.5462976659654054,55
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:45,45,4.886047744848593,0.5709653480092175,54
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:46,46,4.637509570276173,0.5956330300530296,53
bandit,seed-12084-pa-0.65-pb-0.65,seed-12084-pa-0.65-pb-0.65:47,47,4.886047744848593,0.07560344474911057,52
