episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,choice_kernel
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:59,bandit,59,6.313261687518224,4.720807554549726,0.7941176470588234,0.7941176470588234,0.0,0.0,3.0,19.030109495011512
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:60,bandit,60,6.4734445810050545,4.725504080672572,0.8571428571428572,0.8571428571428572,0.0,0.0,3.0,19.078604020260936
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:61,bandit,61,6.156150136248314,4.729965780489275,0.9166666666666664,0.9166666666666664,0.0,0.0,3.0,19.12467381924789
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:62,bandit,62,6.326413277982752,4.7342043953151425,0.9729729729729728,0.9729729729729728,0.0,0.0,3.0,19.168440128285493
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:63,bandit,63,7.011871006114902,4.738231079399718,0.9729729729729728,0.9729729729729728,0.0,0.0,3.0,19.21001812187122
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:64,bandit,64,6.376929081345374,4.742056429280064,1.026315789473684,1.026315789473684,0.0,0.0,3.0,19.249517215777658
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:65,bandit,65,6.410224150438086,4.745690511666392,1.076923076923077,1.076923076923077,0.0,0.0,3.0,19.287041354988773
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:66,bandit,66,6.160224150438086,4.749142889933404,1.125,1.125,0.0,0.0,3.0,19.322689287239335
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:67,bandit,67,6.126928011042974,4.752422649287066,1.170731707317073,1.170731707317073,0.0,0.0,3.0,19.356554822877367
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:68,bandit,68,6.225206558916746,4.755538420673044,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,19.3887270817335
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:69,bandit,69,6.46393946547494,4.758498403489725,1.255813953488372,1.255813953488372,0.0,0.0,3.0,19.419290727646825
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:70,bandit,70,6.626929081345374,4.76131038716557,1.255813953488372,1.255813953488372,0.0,0.0,3.0,19.44832619126448
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:71,bandit,71,5.563261687518224,4.763981771657623,1.1818181818181817,1.1818181818181817,0.0,0.0,-2.0,19.475909881701256
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:72,bandit,72,5.156150136248314,4.766519586925074,1.1111111111111112,1.1111111111111112,0.0,0.0,-2.0,19.502114387616192
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:73,bandit,73,4.951413277982752,4.768930511429152,1.0434782608695654,1.0434782608695654,0.0,0.0,-2.0,19.527008668235382
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:74,bandit,74,4.451413277982752,4.771220889708026,0.978723404255319,0.978723404255319,0.0,0.0,-2.0,19.55065823482361
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:75,bandit,75,6.376928011042974,4.7733967490729565,1.0208333333333337,1.0208333333333337,0.0,0.0,3.0,19.57312532308243
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:76,bandit,76,6.031150136248314,4.7754638154696405,1.0208333333333337,1.0208333333333337,0.0,0.0,-2.0,19.594469056928308
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:77,bandit,77,6.850412651601648,4.77742752854649,1.0612244897959182,1.0612244897959182,0.0,0.0,3.0,19.614745604081893
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:78,bandit,78,6.660224150438086,4.7792930559694975,1.1,1.1,0.0,0.0,3.0,19.634008323877797
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:79,bandit,79,6.612822278771571,4.781065307021354,1.1372549019607845,1.1372549019607845,0.0,0.0,3.0,19.652307907683905
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:80,bandit,80,6.475206558916746,4.782748945520618,1.173076923076923,1.173076923076923,0.0,0.0,3.0,19.669692512299708
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:81,bandit,81,6.46393946547494,4.78434840209492,1.207547169811321,1.207547169811321,0.0,0.0,3.0,19.686207886684723
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:82,bandit,82,5.80474463538566,4.7858678858405055,1.1481481481481484,1.1481481481481484,0.0,0.0,-2.0,19.701897492350486
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:83,bandit,83,6.83893946547494,4.787311395398812,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,19.716802617732963
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:84,bandit,84,6.578889734292549,4.788682729479203,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,19.730962486846312
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:85,bandit,85,5.785224150438086,4.789985496855575,1.1578947368421053,1.1578947368421053,0.0,0.0,-2.0,19.744414362503996
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:86,bandit,86,5.688261687518224,4.791223125863128,1.1578947368421053,1.1578947368421053,0.0,0.0,-2.0,19.757193644378795
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:87,bandit,87,7.21393946547494,4.792398873420304,1.1896551724137931,1.1896551724137931,0.0,0.0,3.0,19.769333962159855
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:88,bandit,88,6.58893946547494,4.79351583359962,1.220338983050847,1.220338983050847,0.0,0.0,3.0,19.78086726405186
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:89,bandit,89,6.8199361996449746,4.794576945769971,1.25,1.25,0.0,0.0,3.0,19.791823900849266
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:90,bandit,90,6.001928011042974,4.795585002331804,1.19672131147541,1.19672131147541,0.0,0.0,-2.0,19.8022327058068
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:91,bandit,91,5.910224150438086,4.7965426560655455,1.1451612903225803,1.1451612903225803,0.0,0.0,-2.0,19.81212107051646
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:92,bandit,92,6.975206558916746,4.7974524271126,1.1746031746031744,1.1746031746031744,0.0,0.0,3.0,19.821515016990638
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:93,bandit,93,6.6949361996449746,4.7983167096073025,1.203125,1.203125,0.0,0.0,3.0,19.830439266141106
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:94,bandit,94,6.561967589003199,4.799137777977268,1.2307692307692308,1.2307692307692308,0.0,0.0,3.0,19.838917302834048
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:95,bandit,95,6.554882179158078,4.799917792928737,1.2575757575757578,1.2575757575757578,0.0,0.0,3.0,19.846971437692346
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:96,bandit,96,6.0699361996449746,4.800658807132632,1.2089552238805972,1.2089552238805972,0.0,0.0,-2.0,19.854622865807727
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:97,bandit,97,6.804882179158078,4.801362770626332,1.2352941176470589,1.2352941176470589,0.0,0.0,3.0,19.86189172251734
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:98,bandit,98,6.54858735157374,4.802031535945347,1.2608695652173911,1.2608695652173911,0.0,0.0,3.0,19.86879713639147
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:99,bandit,99,6.417999079229087,4.802666862998412,1.2857142857142856,1.2857142857142856,0.0,0.0,3.0,19.875357279571897
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:0,bandit,0,4.203889734292549,2.5495776877249456,0.5,0.5,0.0,0.0,0.0,0.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:1,bandit,1,4.42870067827652,2.6464242100630804,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:2,bandit,2,3.201413277982752,2.7384284062843083,1.75,1.75,0.0,0.0,3.0,1.95
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:3,bandit,3,3.42974463538566,2.825832392694475,1.0,1.0,0.0,0.0,-2.0,2.8525
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:4,bandit,4,2.2254126516016477,2.908866179784133,1.0,1.0,0.0,0.0,-2.0,3.709875
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:5,bandit,5,4.001929081345374,2.9877482775193083,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,4.524381249999999
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:6,bandit,6,2.701413277982752,3.062686270367725,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,5.298162187499999
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:7,bandit,7,2.8825990353171704,3.1338773635737205,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,6.033254078124999
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:8,bandit,8,2.767675057605601,3.201508902119416,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,6.731591374218749
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:9,bandit,9,2.0537006782765204,3.2657588637378274,1.5714285714285716,1.5714285714285716,0.0,0.0,-2.0,7.395011805507812
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:10,bandit,10,2.656150136248314,3.326796327275318,1.125,1.125,0.0,0.0,-2.0,8.02526121523242
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:11,bandit,11,2.0231232641398407,3.3847819176359337,1.125,1.125,0.0,0.0,-2.0,8.623998154470799
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:12,bandit,12,4.075939419878843,3.439868228478519,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,9.192798246747259
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:13,bandit,13,3.7234445810050545,3.492200223778975,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,9.733158334409895
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:14,bandit,14,4.224076984180108,3.541915619314408,1.5,1.5,0.0,0.0,3.0,10.2465004176894
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:15,bandit,15,3.6481232641398407,3.5891452450730696,1.5,1.5,0.0,0.0,-2.0,10.73417539680493
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:16,bandit,16,4.281150136248314,3.6340133895437976,1.5,1.5,0.0,0.0,3.0,11.197466626964683
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:17,bandit,17,3.474076984180108,3.67663812679099,1.1818181818181817,1.1818181818181817,0.0,0.0,-2.0,11.63759329561645
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:18,bandit,18,4.7234445810050545,3.717131627175822,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,12.055713630835626
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:19,bandit,19,4.3484445810050545,3.755600452541413,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,12.452927949293844
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:20,bandit,20,3.7731232641398407,3.792145836638724,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,12.83028155182915
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:21,bandit,21,3.224076984180108,3.8268639515311698,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,13.188767474237693
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:22,bandit,22,4.575939419878843,3.859846160678993,1.076923076923077,1.076923076923077,0.0,0.0,3.0,13.529329100525807
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:23,bandit,23,3.8825990353171704,3.891179259369425,1.076923076923077,1.076923076923077,0.0,0.0,-2.0,13.852862645499515
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:24,bandit,24,4.67870067827652,3.9209457031253354,1.076923076923077,1.076923076923077,0.0,0.0,3.0,14.160219513224538
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:25,bandit,25,3.9734445810050545,3.9492238246934503,0.8571428571428572,0.8571428571428572,0.0,0.0,-2.0,14.45220853756331
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:26,bandit,26,4.80370067827652,3.9760880401831598,1.0,1.0,0.0,0.0,3.0,14.729598110685144
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:27,bandit,27,3.974076984180108,4.001609044898384,1.0,1.0,0.0,0.0,-2.0,14.993118205150886
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:28,bandit,28,3.700939419878843,4.025853999377846,1.0,1.0,0.0,0.0,-2.0,15.243462294893341
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:29,bandit,29,3.3825990353171704,4.048886706133336,1.0,1.0,0.0,0.0,-2.0,15.481289180148673
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:30,bandit,30,4.011871006114902,4.070767777551051,0.8125,0.8125,0.0,0.0,-2.0,15.70722472114124
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:31,bandit,31,3.849076984180108,4.09155479539788,0.6470588235294117,0.6470588235294117,0.0,0.0,-2.0,15.921863485084177
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:32,bandit,32,3.0231232641398407,4.111302462352368,0.5,0.5,0.0,0.0,-2.0,16.125770310829967
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:33,bandit,33,3.5231232641398407,4.1300627459591315,0.5,0.5,0.0,0.0,-2.0,16.319481795288468
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:34,bandit,34,3.575939419878843,4.147885015385556,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,16.503507705524044
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:35,bandit,35,4.13259903531717,4.164816171340661,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,16.67833232024784
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:36,bandit,36,4.63259903531717,4.18090076949801,0.3684210526315787,0.3684210526315787,0.0,0.0,3.0,16.844415704235445
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:37,bandit,37,4.648123264139841,4.196181137747491,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,17.002194919023673
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:38,bandit,38,4.450939419878843,4.210697487584498,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,17.15208517307249
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:39,bandit,39,4.273123264139841,4.224488019929654,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,17.294480914418862
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:40,bandit,40,5.148123264139841,4.237589025657554,0.5,0.5,0.0,0.0,3.0,17.42975686869792
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:41,bandit,41,5.136871006114902,4.250034981099058,0.3809523809523809,0.3809523809523809,0.0,0.0,-2.0,17.558269025263023
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:42,bandit,42,5.13259903531717,4.261858638768487,0.3809523809523809,0.3809523809523809,0.0,0.0,3.0,17.680355573999872
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:43,bandit,43,5.011871006114902,4.273091113554445,0.2727272727272729,0.2727272727272729,0.0,0.0,-2.0,17.796337795299877
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:44,bandit,44,5.63259903531717,4.283761964601104,0.2727272727272729,0.2727272727272729,0.0,0.0,3.0,17.906520905534883
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:45,bandit,45,5.17870067827652,4.29389927309543,0.1739130434782607,0.1739130434782607,0.0,0.0,-2.0,18.011194860258136
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:0,bandit,0,4.203889734292549,2.7136926589844457,0.5,0.5,0.0,0.0,0.0,0.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:1,bandit,1,4.42870067827652,2.8105391813225804,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:2,bandit,2,3.6368710061149017,2.9025433775438083,0.5,0.5,0.0,0.0,-2.0,1.95
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:3,bandit,3,4.100206558916746,2.989947363953975,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,2.8525
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:4,bandit,4,3.392675057605601,3.072981151043633,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,3.709875
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:5,bandit,5,3.251928011042974,3.1518632487788083,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,4.524381249999999
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:6,bandit,6,2.974076984180108,3.226801241627225,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,5.298162187499999
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:7,bandit,7,5.151300195186874,3.2979923348332205,1.75,1.75,0.0,0.0,3.0,6.033254078124999
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:8,bandit,8,3.599076984180108,3.365623873378916,1.75,1.75,0.0,0.0,-2.0,6.731591374218749
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:9,bandit,9,4.5699361996449746,3.4298738349973275,1.75,1.75,0.0,0.0,3.0,7.395011805507812
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:10,bandit,10,3.3868710061149017,3.490911298534818,1.75,1.75,0.0,0.0,-2.0,8.02526121523242
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:11,bandit,11,4.1949361996449746,3.5488968888954338,1.75,1.75,0.0,0.0,3.0,8.623998154470799
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:12,bandit,12,3.4754126516016477,3.603983199738019,1.75,1.75,0.0,0.0,-2.0,9.192798246747259
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:13,bandit,13,3.156150136248314,3.656315195038475,1.75,1.75,0.0,0.0,-2.0,9.733158334409895
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:14,bandit,14,3.0352241504380864,3.706030590573908,1.75,1.75,0.0,0.0,-2.0,10.2465004176894
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:15,bandit,15,2.326413277982752,3.7532602163325697,1.75,1.75,0.0,0.0,-2.0,10.73417539680493
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:16,bandit,16,2.474076984180108,3.7981283608032976,1.0,1.0,0.0,0.0,-2.0,11.197466626964683
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:17,bandit,17,3.031150136248314,3.84075309805049,1.0,1.0,0.0,0.0,-2.0,11.63759329561645
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:18,bandit,18,4.453889734292549,3.881246598435322,1.0,1.0,0.0,0.0,3.0,12.055713630835626
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:19,bandit,19,4.0699361996449746,3.919715423800913,1.0,1.0,0.0,0.0,3.0,12.452927949293844
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:20,bandit,20,4.776300195186874,3.956260807898224,1.0,1.0,0.0,0.0,3.0,12.83028155182915
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:21,bandit,21,4.526300195186874,3.99097892279067,1.0,1.0,0.0,0.0,3.0,13.188767474237693
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:0,bandit,0,4.203889734292549,2.7136926589844457,0.5,0.5,0.0,0.0,0.0,0.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:1,bandit,1,4.42870067827652,2.8105391813225804,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:2,bandit,2,2.501928011042974,2.9025433775438083,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.95
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:3,bandit,3,2.6368710061149017,2.989947363953975,1.75,1.75,0.0,0.0,3.0,2.8525
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:4,bandit,4,1.2254126516016477,3.072981151043633,1.75,1.75,0.0,0.0,-2.0,3.709875
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:0,bandit,0,4.203889734292549,2.8778076302439457,0.5,0.5,0.0,0.0,0.0,0.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:1,bandit,1,4.42870067827652,2.9746541525820804,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:2,bandit,2,3.201413277982752,3.0666583488033083,1.75,1.75,0.0,0.0,3.0,1.95
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:3,bandit,3,3.4878222787715707,3.154062335213475,2.0,2.0,0.0,0.0,3.0,2.8525
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:4,bandit,4,2.826413277982752,3.237096122303133,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,3.709875
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:5,bandit,5,4.96393946547494,3.3159782200383083,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,4.524381249999999
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:6,bandit,6,4.08893946547494,3.390916212886725,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,5.298162187499999
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:7,bandit,7,3.6949361996449746,3.4621073060927205,1.75,1.75,0.0,0.0,3.0,6.033254078124999
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:8,bandit,8,2.1269290813453736,3.529738844638416,1.75,1.75,0.0,0.0,-2.0,6.731591374218749
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:9,bandit,9,4.001928011042974,3.5939888062568275,1.8888888888888888,1.8888888888888888,0.0,0.0,3.0,7.395011805507812
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:10,bandit,10,3.4754126516016477,3.655026269794318,2.0,2.0,0.0,0.0,3.0,8.02526121523242
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:11,bandit,11,3.6004126516016477,3.713011860154934,2.090909090909091,2.090909090909091,0.0,0.0,3.0,8.623998154470799
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:12,bandit,12,3.325939419878843,3.768098170997519,1.75,1.75,0.0,0.0,-2.0,9.192798246747259
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:13,bandit,13,3.0681471805599436,3.820430166297975,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,9.733158334409895
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:14,bandit,14,2.4287006782765204,3.870145561833408,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,10.2465004176894
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:15,bandit,15,3.200939419878843,3.9173751875920697,1.2142857142857144,1.2142857142857144,0.0,0.0,-2.0,10.73417539680493
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:16,bandit,16,5.203889734292549,3.9622433320627977,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,11.197466626964683
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:17,bandit,17,5.001928011042974,4.00486806930999,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,11.63759329561645
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:18,bandit,18,4.600206558916746,4.045361569694823,1.4375,1.4375,0.0,0.0,3.0,12.055713630835626
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:19,bandit,19,4.474076984180108,4.083830395060413,1.2352941176470589,1.2352941176470589,0.0,0.0,-2.0,12.452927949293844
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:20,bandit,20,5.578889734292549,4.120375779157724,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,12.83028155182915
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:21,bandit,21,4.71393946547494,4.15509389405017,1.4210526315789471,1.4210526315789471,0.0,0.0,3.0,13.188767474237693
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:22,bandit,22,4.686967589003199,4.188076103197993,1.5,1.5,0.0,0.0,3.0,13.529329100525807
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:23,bandit,23,4.804882179158078,4.219409201888425,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,13.852862645499515
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:24,bandit,24,4.67358735157374,4.2491756456443355,1.6363636363636362,1.6363636363636362,0.0,0.0,3.0,14.160219513224538
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:25,bandit,25,4.542999079229087,4.27745376721245,1.6956521739130437,1.6956521739130437,0.0,0.0,3.0,14.45220853756331
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:26,bandit,26,4.54858735157374,4.30431798270216,1.75,1.75,0.0,0.0,3.0,14.729598110685144
